Product_ID,Product_Category,Brand_Tier,Unit_Price,Discount_Percentage,Advertising_Spend,Competitor_Price,Store_Coverage_Count,Customer_Rating,Inventory_Availability_Percentage,Monthly_Units_Sold
PID001289,,Mid-range,462.4,21.7,6622.3,163.26,222,3.9,86.3,361
PID001290,Grocery,Premium,26,8.4,3910.21,30.35,94,4.1,90.9,246
PID001291,Toys & Games,Budget,21.3,13.1,3308.5,137.5,384,3.7,64.8,241
PID001292,Sports & Fitness,Budget,35.31,32.2,1983.86,64.66,399,3.6,100,425
PID001293,Home & Kitchen,Premium,169.68,6.4,5675.56,97.51,142,4.5,92.8,410
PID001294,Sports & Fitness,Budget,37.54,15.3,,125.16,457,3.2,89.4,554
PID001295,Grocery,Budget,17.17,15.9,2821.29,41.81,236,3.9,74,162
PID001296,Home & Kitchen,Mid-range,42.85,9.4,2639.68,42.2,323,4.2,76.9,200
PID001297,Home & Kitchen,Budget,20.99,38.2,3260.16,131.66,258,4.5,84.2,672
PID001298,Furniture,Budget,,33.6,1544.04,459.74,328,3.4,86.9,617
PID001299,Apparel,Mid-range,60.51,26.4,5977.95,18.06,208,4.1,100,472
PID001300,Grocery,Mid-range,7.57,6.2,9044.99,76.58,215,3.9,76.7,389
PID001301,,Mid-range,36.64,22.9,3010.81,127.07,324,4.1,,583
PID001302,Electronics,Premium,398.21,2.2,6032.96,41.12,125,4.8,87.5,132
PID001303,Beauty & Personal Care,Budget,8.92,30.8,4317.83,76.14,376,3.5,86.6,521
PID001304,Apparel,Mid-range,29.29,9.4,2410.25,146.33,200,4.4,80.9,306
PID001305,Furniture,Premium,475.49,10.8,6925.83,405.06,101,4.3,74.5,356
PID001306,Apparel,Premium,68.65,9.1,7507.95,18.06,118,,68.1,128
PID001307,Furniture,budget,333.17,20.5,2333.51,214.89,553,4,72.5,373
PID001308,Home & Kitchen,Budget,77.52,22.3,4096.13,53.15,468,4.2,76.8,474
PID001309,Grocery,Budget,10.17,53.4,1830.53,30.39,,3.3,77.7,359
PID001310,Electronics,Premium,186.35,7.3,5086.2,,124,4,89.1,432
PID001311,Furniture,Premium,496.1,9.2,5779.42,49,135,4.1,100,149
PID001312,Apparel,Mid-range,52.26,13.8,5882.36,155.31,225,3.4,83.2,222
PID001313,Electronics,Mid-range,,26.8,,112,242,3.6,85.6,210
PID001314,Sports & Fitness,Mid-range,58.52,29.7,150,168.34,148,4,78.6,204
PID001315,Beauty & Personal Care,Premium,42.71,10,7812.68,69.29,113,4.3,71.3,346
PID001316,Electronics,Premium,413.93,2.4,1776.26,411.21,126,4,82.6,183
PID001317,Electronics,Mid-range,322.34,24.6,1248.42,42.72,379,4.5,84.1,228
PID001318,Apparel,Mid-range,,8.1,9653.31,67.18,134,3.3,62.8,247
PID001319,Sports & Fitness,Premium,87.9,11.9,3582.47,73.76,71,5,81,314
PID001320,Apparel,Budget,19.1,21.5,4810.68,135.14,511,2.2,100,466
PID001321,Home & Kitchen,Budget,24.92,7.3,3362.15,119.57,351,4,97.7,514
PID001322,Beauty & Personal Care,Budget,20.71,18.8,4210.96,36.3,380,3.8,100,431
PID001323,Electronics,Budget,139.59,32.3,2170.07,224.12,538,3.1,90.5,593
PID001324,Grocery,Mid-range,19.86,18.9,6118.91,113.48,364,4,99.7,663
PID001325,Sports & Fitness,Premium,74.01,7.2,3442.01,98.36,149,3.9,82.9,151
PID001326,Grocery,Mid-range,15.27,5.2,2949.44,63.6,227,3.5,81.6,121
PID001327,Apparel,Mid-range,39.64,6.7,3174.5,115.13,135,4.2,80.5,267
PID001328,Beauty & Personal Care,Budget,26.19,32.6,4466.57,41.05,256,2.9,92.3,303
PID001329,Sports & Fitness,Mid-range,63.01,18.2,,19.19,132,3.5,73,49
PID001330,Apparel,Mid-range,37.44,24,3307.57,132.04,224,3.8,76.9,251
PID001331,Sports & Fitness,Mid-range,41.05,34,2400.2,101.59,165,4.3,71.5,312
PID001332,Grocery,Budget,10.85,14.6,4031.17,57.59,268,4,79.2,364
PID001333,Home & Kitchen,Mid-range,98.41,16.5,4502.28,30.15,217,3.7,81.1,185
PID001334,Electronics,Mid-range,236.91,23.9,4672.69,176.28,342,3.2,86,344
PID001335,Toys & Games,Premium,44.81,6.1,3492.44,18.07,218,3.3,89.6,67
PID001336,Sports & Fitness,Mid-range,40.34,13.9,6701.26,52.49,151,4.8,96.7,528
PID001337,Home & Kitchen,Budget,39.99,3.7,1889.74,39.34,244,3.5,91.9,45
PID001338,Electronics,Mid-range,237.67,10.9,4542.56,84.6,316,3.9,77.6,221
PID001339,Sports & Fitness,Premium,36.76,2.8,8802.75,141.14,152,4.6,84.9,572
PID001340,Apparel,Mid-range,14.6,21.8,150,142.31,258,2.9,71,5
PID001341,Beauty & Personal Care,Premium,42.5,10.5,,32.75,220,4.1,94.7,357
PID001342,grocery,Premium,40.36,15.5,4113.29,104.12,213,4.1,88.8,363
PID001343,Apparel,Premium,39.16,12.4,5832.65,64.96,199,4.1,,265
PID001344,Electronics,Mid-range,246.05,13.8,1366.63,130.85,134,3.8,95.4,148
PID001345,Furniture,Budget,288.98,,1577.33,134.07,223,3.1,100,73
PID001346,Electronics,Premium,349.52,6.1,9024.71,41.12,134,3.2,100,186
PID001347,Home & Kitchen,Mid-range,58.46,3.8,2193.17,20.31,291,3.8,80.8,81
PID001348,TOYS & GAMES,Premium,32.42,13.6,2481.94,81.01,62,4.8,89.9,299
PID001349,Home & Kitchen,Premium,96.47,9.7,4046.92,181.73,187,4.2,82.3,313
PID001350,Grocery,,14.83,3.6,3603.14,15.02,215,4.6,94.6,336
PID001351,Apparel,Mid-range,37.06,18.6,3866.56,195.28,378,4.7,77.9,576
PID001352,Grocery,Premium,16.83,21.4,5951.97,33.61,139,4.4,,307
PID001353,Furniture,Mid-range,218.14,23.1,5287.77,453.56,161,3.9,82.6,625
PID001354,Apparel,Mid-range,20.49,17.8,4879.05,53.51,354,4,95.5,486
PID001355,Beauty & Personal Care,Premium,,5.7,6201.73,47.14,100,4.6,80.1,355
PID001356,Electronics,Premium,246.57,10.1,6984.46,317.91,191,4.6,75.4,668
PID001357,Home & Kitchen,Budget,64.55,6.2,3494.31,91.1,226,4,76.8,222
PID001358,Grocery,Mid-range,20.46,4.5,5176.66,116.85,176,3.4,96.2,257
PID001359,Electronics,Premium,351.27,15.1,4757.16,41.12,200,4.1,84.8,94
PID001360,Grocery,Premium,,17,8516.96,60.9,208,4.3,92.6,571
PID001361,Beauty & Personal Care,Mid-range,21.25,1.3,3084.56,52.6,323,3.6,83.8,164
PID001362,Furniture,Budget,262.24,19.4,1605.79,203.16,567,3.4,72.7,224
PID001363,Home & Kitchen,Budget,26.98,17.8,2631.52,114.86,488,3.2,86.5,329
PID001364,Beauty & Personal Care,Premium,55.75,11.2,4608.12,98.75,164,4.6,66.9,359
PID001365,Apparel,Budget,44.95,11.6,2184.27,55.95,492,2.6,93.7,121
PID001366,Beauty & Personal Care,Mid-range,9.18,15.9,2857.4,98.51,246,3.9,75.3,301
PID001367,Apparel,Budget,35.11,12.1,5855.2,106.31,297,3.6,75.6,295
PID001368,Home & Kitchen,Mid-range,97.86,23.8,4166.22,113.53,264,4,96.1,467
PID001369,Furniture,Premium,552.15,7.4,6889.94,308.88,214,4.7,88.3,415
PID001370,Furniture,Mid-range,247.9,14.1,,185.79,361,3.7,87.1,188
PID001371,Sports & Fitness,,89.77,10.3,7474.55,101.81,212,3.2,92.8,318
PID001372,Toys & Games,Mid-range,30.48,11.5,4294.83,104.27,322,3.5,85.4,287
PID001373,Electronics,Mid-range,170.79,7,4606.04,169.62,262,3.6,75.6,183
PID001374,Beauty & Personal Care,Mid-range,10.59,20.6,3539.86,72.44,191,3.1,83.8,186
PID001375,Apparel,Budget,47.38,23.1,4619.1,161.16,233,3.3,86.1,391
PID001376,Apparel,Midrange,38.91,23.2,6114.36,31.08,233,,97.3,453
PID001377,Home & Kitchen,Mid-range,94.35,28.1,3205.87,62.91,330,3.4,96.7,394
PID001378,Apparel,Budget,37.25,18.3,3575.24,53.24,262,4.1,84.7,373
PID001379,Home & Kitchen,Mid-range,52.64,24.8,5532.67,117.06,213,3.7,73.2,350
PID001380,Home & Kitchen,Premium,111.36,8.4,7653.19,146.46,155,4.2,85.7,425
PID001381,Toys & Games,Budget,43.36,20.4,1719.39,84.4,298,2.7,84.2,5
PID001382,Apparel,Mid-range,41.79,13.7,7674.06,18.06,179,4,100,444
PID001383,Toys & Games,Mid-range,36.42,11.7,2758.73,88.53,144,3.4,89.4,96
PID001384,Apparel,Budget,30.84,35.1,4143.06,,456,3.8,81,491
PID001385,Electronics,Mid-range,284.16,8.7,4784.69,350.93,241,3.7,89.8,403
PID001386,Apparel,Premium,38.85,2.2,5858.92,18.06,206,4.8,74.7,396
PID001387,Beauty & Personal Care,Mid-range,31.01,16.4,4661.29,75.69,369,3.3,59,200
PID001388,Sports & Fitness,Premium,89.72,6.7,5516.47,130.29,96,4.4,74,259
PID001389,Home & Kitchen,Premium,177.54,8.9,10295.74,153.54,,3.7,78.3,365
PID001390,Grocery,Budget,8.04,10.8,4847.62,15.02,426,3.3,86.9,273
PID001391,Sports & Fitness,Mid-range,50.37,19.4,3743.74,141.36,283,,91.1,392
PID001392,Electronics,Budget,174.73,41.3,3436.62,146.98,276,4,88.3,461
PID001393,Sports & Fitness,Budget,,31.9,1429.48,112.71,391,4,79.1,317
PID001394,Apparel,Budget,35.9,20.9,4715.26,33.74,295,3.9,68.6,259
PID001395,Sports & Fitness,Premium,83.84,4.1,6199.48,43.99,162,,86.9,244
PID001396,Apparel,Budget,29.49,18.4,3769.86,27.97,591,4.2,73.2,545
PID001397,Toys & Games,Mid-range,27.32,24,2639.14,122.57,233,4.5,85.1,388
PID001398,Toys & Games,Budget,29.04,9.6,,80.17,372,3.5,87.4,268
PID001399,Apparel,Budget,17.69,,2004.58,164.75,235,3.6,75.1,256
PID001400,Home & Kitchen,Mid-range,100.68,21.4,2881.57,33.15,235,3.8,100,339
PID001401,Apparel,Mid-range,31.13,8.8,2542.39,88.2,184,3.5,89.5,141
PID001402,Beauty & Personal Care,Budget,13.63,23.3,2671.91,55.24,389,3.4,93.3,532
PID001403,Apparel,Premium,28.18,15.6,6050.14,30.52,218,4,,394
PID001404,Grocery,Budget,,21.4,3345.71,50.39,280,3.3,73.7,177
PID001405,Home & Kitchen,Mid-range,75.72,2.9,7326.74,,340,4.2,71.8,420
PID001406,Electronics,Premium,363.95,15.7,150,223.18,219,3.9,89.3,126
PID001407,Furniture,Premium,603.61,6.3,975.36,332.19,196,4.3,86,67
PID001408,Home & Kitchen,Budget,,29,3300.64,139.02,416,3.4,86.5,463
PID001409,Grocery,Mid-range,16.47,20.5,3118.75,59.38,179,3.6,88.8,230
PID001410,Grocery,Budget,16.82,10.3,2669.02,15.02,384,4.1,98.2,331
PID001411,Beauty & Personal Care,Mid-range,33.17,,1855.85,74.31,272,3.7,72.4,107
PID001412,,Mid-range,,30.2,6945.21,162.25,281,4,77,486
PID001413,Grocery,Budget,9.06,28.7,1714.6,87.04,443,3.4,96.8,420
PID001414,Electronics,Mid-range,229.55,15.1,4306,131.37,328,3.7,100,403
PID001415,Sports & Fitness,Budget,36.16,19.1,1179.59,48.74,509,3.4,84.1,184
PID001416,Apparel,Premium,106.18,4.4,7560.17,132.83,199,3.4,84.7,255
PID001417,,,13.31,156,4726,82.2,501,3.7,80.8,413
PID001418,Home & Kitchen,Budget,57.27,24.9,1690.23,202.23,411,3.9,78.2,344
PID001419,Furniture,Mid-range,418.53,25.1,1070.05,233.56,197,4.2,97,202
PID001420,Home & Kitchen,Premium,140.01,5.3,3893.77,74.13,77,3.8,66.6,5
PID001421,Grocery,Mid-range,13.13,15.6,7895.47,26.56,356,3.7,90.2,558
PID001422,Home & Kitchen,Mid-range,46.58,5.7,5937.26,106.46,229,4,70.4,328
PID001423,Home & Kitchen,Budget,27.6,36.7,756.58,99.17,235,3.5,100,365
PID001424,Grocery,Budget,11.97,3.5,6942.72,59.97,380,3.1,94.2,396
PID001425,Grocery,Budget,7.62,50.8,2595.85,32.88,341,3,82.9,366
PID001426,Grocery,Mid-range,16.58,15.6,1967.09,15.02,199,4.5,90.8,214
PID001427,Sports & Fitness,Mid-range,38.81,19.8,3007.85,166.53,178,3.7,84.3,359
PID001428,Apparel,Premium,34.68,9.2,885.95,18.06,216,4.4,79.8,72
PID001429,Toys & Games,Mid-range,15.46,18.6,,58.17,233,,99.1,396
PID001430,Apparel,Mid-range,26.21,6,2700.45,111.55,180,4.3,88,272
PID001431,Toys & Games,Budget,26.92,25.4,2983.28,56.52,564,3.5,88.3,424
PID001432,Home & Kitchen,Mid-range,56.75,13.9,2911.5,78.76,319,4.3,92,342
PID001433,Toys & Games,Mid-range,29.42,4.5,3801.75,117.21,241,3.6,74.4,142
PID001434,Grocery,Budget,12.55,17.8,2076.41,40.56,,3.2,95.4,162
PID001435,,Mid-range,12.59,7.6,2421.14,68.81,277,3.7,84.4,160
PID001436,Toys & Games,Premium,70.07,5.8,,93.35,119,5,84.6,478
PID001437,Beauty & Personal Care,Mid-range,18.58,1.4,5025.96,29.54,204,4,83.6,265
PID001438,Apparel,Mid-range,55.87,16.4,3595.89,86.94,192,3.6,70.4,135
PID001439,Beauty & Personal Care,Budget,17.94,29.8,3816.6,17.94,536,3.7,90.6,656
PID001440,Electronics,Budget,121.63,21.9,938.95,105.11,347,3.7,66.7,71
PID001441,Apparel,Mid-range,33.11,10.6,5433.9,51.9,200,4.5,93.6,421
PID001442,Grocery,Premium,20.2,11.9,3689.2,57.2,141,4.1,95.5,296
PID001443,Apparel,Mid-range,65.37,12.2,3036.84,25.19,363,3.7,83.5,237
PID001444,Apparel,Mid-range,49.3,15.2,3045.92,65.64,264,3.2,88.4,170
PID001445,Toys & Games,Budget,17.09,26,,75.63,423,3.9,87.4,476
PID001446,Toys & Games,Mid-range,25.43,9.5,3368.47,85.61,235,3.5,81.8,177
PID001447,Sports & Fitness,Budget,23.43,,6790.25,70.55,388,3.3,83.3,347
PID001448,Sports & Fitness,Budget,26.44,15.2,4976.95,108.74,363,3.6,98.3,487
PID001449,Electronics,Premium,447.43,7.3,2266.37,363.89,179,3.8,57.2,5
PID001450,Electronics,Budget,227.17,48.2,4586.43,256.04,479,3.8,86.2,742
PID001451,Electronics,Budget,168.8,15.3,1521.05,222.65,517,3.1,84.1,283
PID001452,Sports & Fitness,Budget,36.23,15.3,3271.71,31.4,271,3.2,77.8,159
PID001453,Apparel,Mid-range,62.57,12.4,1525.98,40.74,373,3.8,63.7,55
PID001454,Grocery,Mid-range,15.36,7.5,4621.72,118.36,205,3.8,82.2,338
PID001455,Grocery,Budget,8.09,33.6,1439.58,19.85,288,4,91.2,300
PID001456,,Budget,11.55,23,1830.21,51.66,487,3.8,82,344
PID001457,Beauty & Personal Care,Premium,14.31,5.2,2804.54,33.74,81,4.2,84.4,170
PID001458,Toys & Games,Budget,18.53,35.9,2061.18,69.24,512,3.9,80.3,433
PID001459,Electronics,Premium,514.75,9.3,2504.13,41.12,91,3.9,100,5
PID001460,Beauty & Personal Care,Premium,26.99,11.1,9154.19,29.31,213,3.9,77.6,560
PID001461,Beauty & Personal Care,Premium,68.49,4.7,8622.53,59.53,124,4.6,92.4,578
PID001462,Toys & Games,Mid-range,39.86,26.2,6532.76,125.05,280,4,78.6,479
PID001463,Electronics,Premium,528.13,18.8,,167.19,172,4.3,70.4,106
PID001464,Furniture,Budget,314.87,9.1,4001.95,,244,2.9,78.9,5
PID001465,Electronics,Mid-range,234.1,1.5,3238.48,118.56,283,3.8,100,169
PID001466,Home & Kitchen,Budget,37.44,14.6,3220.07,81.3,552,4,71.8,377
PID001467,Electronics,,264.33,9.7,1437.68,311.44,345,4.3,75,339
PID001468,,Budget,10.24,19.8,4920.21,15.02,396,3.2,78.7,299
PID001469,Electronics,Budget,238.54,15.4,2831.44,108.5,319,4.2,88.9,161
PID001470,Beauty & Personal Care,Mid-range,30.36,13.8,7430.08,115.41,363,4,74.8,554
PID001471,Home & Kitchen,Mid-range,49.99,38.8,692.97,20.31,222,4.3,78.5,317
PID001472,Apparel,Budget,49.72,43.9,6434.06,18.06,342,2.4,75.5,299
PID001473,Electronics,Mid-range,204.42,3.7,2263.56,176.12,293,4,93,254
PID001474,Electronics,Mid-range,122.73,10,2762.72,248.08,335,3.9,82.8,431
PID001475,Toys & Games,Premium,38.06,2.5,6973.45,25.57,141,4.3,99.6,314
PID001476,Apparel,Mid-range,27.6,23.9,260.06,88.03,149,4.7,95.1,369
PID001477,Toys & Games,Mid-range,23.54,15.1,1576.45,103.87,350,3.9,90.3,262
PID001478,Toys & Games,Premium,49.63,11.7,2703.86,46.04,128,4,83.7,66
PID001479,Furniture,Mid-range,198.89,36.1,3846.96,49,345,4.2,75.9,420
PID001480,Toys & Games,Budget,29.78,40.2,3476.22,59.1,268,3.1,92.6,281
PID001481,Beauty & Personal Care,Budget,18.75,20.9,1733.52,29.13,403,4.1,85.7,437
PID001482,Toys & Games,Mid-range,38.61,23.2,3231.99,65.08,262,4,88.6,368
PID001483,Grocery,Budget,11.45,4.9,4207.62,70.81,220,3.2,93.4,187
PID001484,Grocery,Budget,17.44,37,150,80.91,310,3.6,94.2,314
PID001485,Electronics,Budget,225.43,34.4,5982.37,54.32,320,2.4,100,209
PID001486,Sports & Fitness,Mid-range,36.51,15,4118.08,106.81,207,3.4,85.9,245
PID001487,Grocery,Mid-range,15.27,37.3,3775.25,15.02,225,3.8,83.7,397
PID001488,Grocery,Budget,9.67,11.9,2931.85,51.22,287,3.7,96.7,257
PID001489,Home & Kitchen,Mid-range,20.33,31.2,1849.61,113.09,350,4.3,78.8,495
PID001490,Electronics,Premium,510.51,3.9,7737.44,116.9,88,3.9,96.5,156
PID001491,Toys & Games,Mid-range,46.69,5.9,4715.4,92.76,135,3.5,88.4,147
PID001492,Apparel,Premium,83.94,9.9,3730.99,148.72,121,4.1,100,441
PID001493,Home & Kitchen,Premium,115.49,9.2,2132.97,129.07,211,4.7,78.8,326
PID001494,Beauty & Personal Care,Mid-range,47.3,17.2,1693.71,16.15,129,4.2,83.5,158
PID001495,Furniture,Mid-range,191.1,16.1,4537.39,49,143,4,76.9,56
PID001496,Furniture,Mid-range,341.37,5.1,5486.3,546.25,162,4.8,81,701
PID001497,Grocery,Premium,38.58,16.6,4381.83,84.4,213,4.2,78.5,366
PID001498,Apparel,Premium,53.21,8.3,4884.13,54.58,196,3.9,95.2,334
PID001499,Grocery,Budget,11.64,34.5,2151.73,15.02,466,3.8,88.6,428
PID001500,Grocery,Budget,10.85,13.3,3939.79,63.86,327,3.4,91,296
PID001501,Sports & Fitness,Budget,37.35,5.2,1801.75,25.6,438,,85.5,310
PID001502,Apparel,Premium,49.53,7.8,3162.78,18.06,115,4.4,87.7,188
PID001503,Apparel,Mid-range,14.53,15,4889.44,136.49,255,4.4,89.4,585
PID001504,Home & Kitchen,Mid-range,65.6,11.4,5287.99,170.65,282,3.7,95.4,434
PID001505,Toys & Games,Mid-range,51.44,19,4165.16,136.37,305,4.4,75.4,407
PID001506,Electronics,Premium,367.87,4.3,908.49,41.12,163,4.5,73.5,5
PID001507,Electronics,Premium,389.17,11.8,4361.81,254.95,117,3.9,100,276
PID001508,,Mid-range,90.77,21,4703.56,151.29,176,3.3,81.5,279
PID001509,Home & Kitchen,Mid-range,62.3,1.7,5348.4,108.12,179,3.4,74.8,33
PID001510,Furniture,Premium,392.95,6.7,6797.01,361.02,145,5,94.7,712
PID001511,Apparel,Mid-range,42.58,23.3,6729.85,137.81,350,4.1,89,755
PID001512,Apparel,Budget,28.26,7.1,2446.13,182.88,504,,82.5,484
PID001513,BEAUTY & PERSONAL CARE,Budget,21.48,40,4348.48,16.15,255,4,69,387
PID001514,Sports and Fitness,Mid-range,19.49,19.9,2168.8,61.19,141,4.4,84.4,220
PID001515,Sports & Fitness,Budget,,9.1,3137.3,19.19,290,,83.3,127
PID001516,Home & Kitchen,Mid-range,34.48,13,2222.3,70.92,145,3.4,70.6,5
PID001517,Grocery,Budget,13.69,17.6,5496.39,60.73,514,3.4,78,388
PID001518,Home & Kitchen,Premium,46.42,3.2,1202.21,20.31,122,4.2,89.7,87
PID001519,Sports & Fitness,Mid-range,62.13,16.1,4932.9,86.99,303,4.2,95.4,498
PID001520,Grocery,Budget,4.83,28.9,2435.15,24.41,333,3.4,90,269
PID001521,Home & Kitchen,Mid-range,52.96,10.7,4495.93,90.86,263,3.9,88.2,388
PID001522,Electronics,Budget,175.19,1.3,1503.66,41.12,407,3.4,83.3,5
PID001523,Electronics,Mid-range,235.33,20.1,7758.31,472.43,271,3.7,96.5,891
PID001524,Apparel,Mid-range,57.37,7.2,5651.13,111.56,293,4.3,100,593
PID001525,,Budget,7.77,14.1,1686.57,27.07,309,3.2,93,171
PID001526,,Mid-range,57.72,31.8,4029.87,123.3,199,4.1,100,543
PID001527,Beauty & Personal Care,Mid-range,12.7,5.6,492.85,16.15,368,4.6,94.1,379
PID001528,Home & Kitchen,Premium,124.19,2.3,4312.13,72.58,197,4,85.2,165
PID001529,Toys & Games,Budget,22.71,14,3514.31,118.4,542,4.4,85.3,560
PID001530,Sports & Fitness,Budget,43.32,21,2488.25,102.35,580,3.5,79.2,437
PID001531,Sports & Fitness,Mid-range,84.57,2.4,6446.74,81.8,351,4.4,82,428
PID001532,Toys & Games,Budget,23.08,21.1,4725.52,108.63,523,4,100,572
PID001533,Apparel,Budget,19.79,7.2,150,86.98,518,3.5,71.4,105
PID001534,Grocery,Premium,20.93,6.7,8051.34,15.02,164,4.1,87,348
PID001535,Apparel,Premium,71.24,17,6421.67,113.26,81,3.3,74,224
PID001536,Sports & Fitness,Premium,56.34,,5985.36,86.53,90,3.5,79.9,194
PID001537,Toys & Games,Budget,30.31,7.6,2401.73,58.12,504,3.5,83.7,261
PID001538,Electronics,Mid-range,274.35,27.3,3049.57,210.48,263,4,90.7,483
PID001539,Home & Kitchen,Budget,44.95,17.5,2059.39,150.34,471,3,92.4,308
PID001540,Beauty & Personal Care,Mid-range,36.11,14.7,,55.99,288,3.3,86.3,363
PID001541,Home & Kitchen,Mid-range,42.72,5.1,4017.15,20.31,125,3.4,75.6,5
PID001542,Apparel,Mid-range,34.55,11.4,609.34,82.77,232,4,82.7,132
PID001543,Electronics,Mid-range,188.11,29.1,5756.41,41.12,157,4,80.3,295
PID001544,Electronics,Premium,457.09,1.5,6500.26,214.12,204,4.4,80.7,207
PID001545,Furniture,Mid-range,275.77,5.1,1874.46,192.16,367,3.9,89.9,272
PID001546,Toys & Games,Mid-range,20.12,16.2,1811.01,39.41,252,3.5,100,204
PID001547,APPAREL,Mid-range,57.79,15.2,6318.67,18.06,165,4.1,67.9,159
PID001548,Sports & Fitness,Mid-range,37.7,14.9,7984.39,76.3,217,3.5,77.8,357
PID001549,Toys & Games,Budget,24.56,29.3,1638.56,83.59,385,3.9,94.8,426
PID001550,,Budget,287.02,30.5,2429.61,94.06,,3.5,91.5,119
PID001551,Home & Kitchen,Budget,37.94,23.4,5855.92,,398,3.7,81.6,477
PID001552,Beauty & Personal Care,Budget,6.73,3.9,2154.52,95.48,446,2.3,,5
PID001553,Sports & Fitness,Premium,170.9284598,14.7,2883.48,60.51,219,4,63.3,64
PID001554,Sports & Fitness,Premium,78.96,3.6,4120.9,91.96,145,3.9,100,284
PID001555,Grocery,Budget,9.92,12.7,1024.15,67.52,345,4.6,90.7,302
PID001556,Home & Kitchen,Mid-range,54.2,13.2,1871.58,73.67,316,3.4,82.5,109
PID001557,Electronics,Mid-range,310.98,32.7,2117.03,292.23,197,4.5,87.4,483
PID001558,Electronics,Premium,337.68,8.1,6269.2,218.92,138,4.6,89.3,488
PID001559,Beauty & Personal Care,Mid-range,31.01,14.9,3529.57,66.99,162,3.9,78.8,174
PID001560,Sports & Fitness,Premium,76.43,1.5,3918.79,96.57,147,3.9,89.8,123
PID001561,,Budget,21.09,28.3,3083.49,53.26,409,3.4,79.7,382
PID001562,Apparel,Budget,25.73,,2958.29,75.87,297,3.6,90.5,197
PID001563,Beauty & Personal Care,Mid-range,32.9,26.5,6799.15,63.27,232,3.5,77.7,419
PID001564,,Budget,19.38,39.8,3175.28,94.33,554,3.6,86.8,807
PID001565,Grocery,Mid-range,19.72,10.7,2845.04,54.41,143,3.8,93,213
PID001566,Apparel,Budget,35.28,3.4,4106.62,27.49,478,3.3,83.4,186
PID001567,Home & Kitchen,Budget,64.45,10,5678.14,142.33,473,3.5,84.5,520
PID001568,Electronics,Mid-range,205.44,3.6,6059.02,293.26,309,4.1,88.1,501
PID001569,Beauty & Personal Care,,26.82,10.6,2378.83,16.15,148,4,68.9,5
PID001570,Grocery,Budget,11.85,9.3,4137.26,,346,3.4,83.8,231
PID001571,Grocery,Premium,10.95,9.6,3493.79,67.81,115,5,75.5,398
PID001572,Furniture,Mid-range,156.42,36,6571.98,317.43,174,3.8,85.8,711
PID001573,Furniture,Midrange,276.36,14.8,7612.41,49,296,3.9,84.9,285
PID001574,Apparel,Premium,75.06,2.7,1933.1,116.96,123,4.4,87.7,135
PID001575,Apparel,Premium,54.53,4.6,6356.2,18.06,116,4.6,97.1,375
PID001576,Sports & Fitness,Budget,33.11,,4581.88,126.87,,3.9,100,694
PID001577,Home & Kitchen,Premium,98.34,8.5,5709.14,51.63,113,4.1,83.8,292
PID001578,Grocery,Budget,14.37,43,3233.6,68.96,394,3.1,93.1,490
PID001579,Beauty & Personal Care,Mid-range,29.1,4.4,1719.72,121.01,185,3.7,88.5,188
PID001580,Furniture,Mid-range,392.43,13.6,7808.08,561.46,228,4.7,91.3,952
PID001581,Apparel,Budget,35.45,2.7,5296.79,75.6,356,3.4,93.2,284
PID001582,Electronics,Mid-range,305.17,25.8,5643.06,249.27,128,3.9,77.6,360
PID001583,Electronics,Mid-range,326.12,5.8,5983.96,,180,4.4,84.6,173
PID001584,Home & Kitchen,budget,,24.1,4327.15,20.31,318,4.2,84.1,343
PID001585,Home & Kitchen,Budget,32,4.2,4129.47,193.58,350,4,,335
PID001586,Apparel,Mid-range,54.92,20.7,2951.29,18.06,300,3.6,98.3,342
PID001587,Electronics,Mid-range,194.07,,5793.64,41.12,315,3.4,86,264
PID001588,Sports & Fitness,Mid-range,82.63,19.2,2425.02,149.93,245,4.6,94,460
PID001589,Toys and Games,Mid-range,22.06,16.2,3722.7,55.12,205,4.2,85.2,298
PID001590,Toys & Games,Budget,20.81,26.1,2727.83,87.73,366,3.7,76.4,278
PID001591,Sports & Fitness,Mid-range,,12.7,,120.66,223,3.6,90.5,174
PID001592,Home & Kitchen,Budget,35.39,53.3,5111.67,79.62,470,3.8,77.2,708
PID001593,Furniture,Mid-range,161.59,14.3,5136.81,151.39,287,4.2,78.7,369
PID001594,Apparel,Budget,52.99,7.5,3608.82,60.04,520,4.2,75.3,341
PID001595,Home & Kitchen,Mid-range,88.63,34.7,4483.85,34.98,139,3.5,72,224
PID001596,Electronics,Budget,88.86,52.2,3496.57,110.48,251,3.7,100,659
PID001597,Electronics,Mid-range,313.34,4.4,5468.8,41.12,352,3.6,88.5,143
PID001598,Electronics,Mid-range,171.65,12.2,3108.05,82.73,131,4,,75
PID001599,Beauty & Personal Care,Premium,54.06,12.2,4664.48,128.81,106,4,97.3,496
